run_id,pipeline,speaker,segment,confab_type,quote_text,original_ratio,match_rank,match_chapter,match_ratio,match_snippet
emb_v01_baseline,embedding,James Blackstone,The Blighted Street: Jo and Social Indifference,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,1,c31,0.160,"e, “I have not the least idea what he is to do then. But
I have no doubt he’ll do it.”
“Now, is it not a horrible reflection,” said my guardian, to whom I
had hastily explained the unavailing efforts of the two women, “is it
not a horrible reflection,” walking"
emb_v01_baseline,embedding,James Blackstone,The Blighted Street: Jo and Social Indifference,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,2,c52,0.044,"on, or to
think that other men do. Say I am innocent and I get a lawyer. He
would be as likely to believe me guilty as not; perhaps more. What
would he do, whether or not? Act as if I was—shut my mouth up, tell
me not to commit myself, keep circumstances back,"
emb_v01_baseline,embedding,James Blackstone,The Blighted Street: Jo and Social Indifference,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,3,c54,0.031,"s my brother-in-law. He was
own brother to a brimstone magpie—leastways Mrs. Smallweed. I come
into Krook’s property. I examined all his papers and all his effects.
They was all dug out under my eyes. There was a bundle of letters
belonging to a dead and gone"
emb_v01_baseline,embedding,James Blackstone,The Blighted Street: Jo and Social Indifference,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,4,c61,0.018,"nt man has acquired, in the exercise of his art, a strong
faith in money; he finds it very useful to him, and he makes it very
useful to society. Shall I shake that faith in Bucket because I want
it myself; shall I deliberately blunt one of Bucket’s weapons; s"
emb_v22_hartley_blackstone_rosen,embedding,James Blackstone,The Machinery of Injustice: Chancery and Social Ruin,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,1,c31,0.160,"e, “I have not the least idea what he is to do then. But
I have no doubt he’ll do it.”
“Now, is it not a horrible reflection,” said my guardian, to whom I
had hastily explained the unavailing efforts of the two women, “is it
not a horrible reflection,” walking"
emb_v22_hartley_blackstone_rosen,embedding,James Blackstone,The Machinery of Injustice: Chancery and Social Ruin,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,2,c52,0.044,"on, or to
think that other men do. Say I am innocent and I get a lawyer. He
would be as likely to believe me guilty as not; perhaps more. What
would he do, whether or not? Act as if I was—shut my mouth up, tell
me not to commit myself, keep circumstances back,"
emb_v22_hartley_blackstone_rosen,embedding,James Blackstone,The Machinery of Injustice: Chancery and Social Ruin,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,3,c54,0.031,"s my brother-in-law. He was
own brother to a brimstone magpie—leastways Mrs. Smallweed. I come
into Krook’s property. I examined all his papers and all his effects.
They was all dug out under my eyes. There was a bundle of letters
belonging to a dead and gone"
emb_v22_hartley_blackstone_rosen,embedding,James Blackstone,The Machinery of Injustice: Chancery and Social Ruin,invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,4,c61,0.018,"nt man has acquired, in the exercise of his art, a strong
faith in money; he finds it very useful to him, and he makes it very
useful to society. Shall I shake that faith in Bucket because I want
it myself; shall I deliberately blunt one of Bucket’s weapons; s"
emb_v24_hartley_edmund_rosen,embedding,Daniel Rosen,"Jo's Fever: Class, Disease, and Systemic Neglect",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,1,c31,0.160,"e, “I have not the least idea what he is to do then. But
I have no doubt he’ll do it.”
“Now, is it not a horrible reflection,” said my guardian, to whom I
had hastily explained the unavailing efforts of the two women, “is it
not a horrible reflection,” walking"
emb_v24_hartley_edmund_rosen,embedding,Daniel Rosen,"Jo's Fever: Class, Disease, and Systemic Neglect",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,2,c52,0.044,"on, or to
think that other men do. Say I am innocent and I get a lawyer. He
would be as likely to believe me guilty as not; perhaps more. What
would he do, whether or not? Act as if I was—shut my mouth up, tell
me not to commit myself, keep circumstances back,"
emb_v24_hartley_edmund_rosen,embedding,Daniel Rosen,"Jo's Fever: Class, Disease, and Systemic Neglect",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,3,c54,0.031,"s my brother-in-law. He was
own brother to a brimstone magpie—leastways Mrs. Smallweed. I come
into Krook’s property. I examined all his papers and all his effects.
They was all dug out under my eyes. There was a bundle of letters
belonging to a dead and gone"
emb_v24_hartley_edmund_rosen,embedding,Daniel Rosen,"Jo's Fever: Class, Disease, and Systemic Neglect",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,4,c61,0.018,"nt man has acquired, in the exercise of his art, a strong
faith in money; he finds it very useful to him, and he makes it very
useful to society. Shall I shake that faith in Bucket because I want
it myself; shall I deliberately blunt one of Bucket’s weapons; s"
emb_v25_hartley_rosen_trevelyan,embedding,Daniel Rosen,"A House Divided: Closing Thoughts on Law, Society, and Redemption",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,1,c31,0.160,"e, “I have not the least idea what he is to do then. But
I have no doubt he’ll do it.”
“Now, is it not a horrible reflection,” said my guardian, to whom I
had hastily explained the unavailing efforts of the two women, “is it
not a horrible reflection,” walking"
emb_v25_hartley_rosen_trevelyan,embedding,Daniel Rosen,"A House Divided: Closing Thoughts on Law, Society, and Redemption",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,2,c52,0.044,"on, or to
think that other men do. Say I am innocent and I get a lawyer. He
would be as likely to believe me guilty as not; perhaps more. What
would he do, whether or not? Act as if I was—shut my mouth up, tell
me not to commit myself, keep circumstances back,"
emb_v25_hartley_rosen_trevelyan,embedding,Daniel Rosen,"A House Divided: Closing Thoughts on Law, Society, and Redemption",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,3,c54,0.031,"s my brother-in-law. He was
own brother to a brimstone magpie—leastways Mrs. Smallweed. I come
into Krook’s property. I examined all his papers and all his effects.
They was all dug out under my eyes. There was a bundle of letters
belonging to a dead and gone"
emb_v25_hartley_rosen_trevelyan,embedding,Daniel Rosen,"A House Divided: Closing Thoughts on Law, Society, and Redemption",invention,"Is it not a horrible reflection, that if this wretched creature were a convicted prisoner, his hospital would be wide open to him, and he would be as well taken care of as any sick boy in the kingdom?",0.160,4,c61,0.018,"nt man has acquired, in the exercise of his art, a strong
faith in money; he finds it very useful to him, and he makes it very
useful to society. Shall I shake that faith in Bucket because I want
it myself; shall I deliberately blunt one of Bucket’s weapons; s"
emb_v17_trevelyan_edmund,embedding,Oliver Trevelyan,Interconnection and Entanglement: How Dickens Weaves,blend,"— every noise is merged, this moonlight night, into a distant ringing hum, as if the city were a vast glass, vibrating.",0.274,1,c48,0.800,"t, into a
distant ringing hum, as if the city were a vast glass, vibrating.
What’s that? Who fired a gun or pistol? Where was it?
The few foot-passengers start, stop, and stare about them. S"
