run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
emb_v02_more_jo,embedding,The Art of Dickens' Double Narrative,Caroline Woodcourt,tagged,quote_reading,quotation,c41:p86,"It is not an ordinary look that he receives from the handsome face as it goes into the darkness, and it is not an ordinary movement, though a very slight one, that acknowledges his courtesy.",True,1.000,c41,"es out. It is not an
ordinary look that he receives from the handsome face as it goes into
the darkness, and it is not an ordinary movement, though a very
slight one, that acknowledges his courtesy. B"
emb_v02_more_jo,embedding,The Art of Dickens' Double Narrative,Caroline Woodcourt,inline,analysis,quotation,c41:p86,Not an ordinary look,True,1.000,c41,". It is not an
ordinary look that he receives from the hands"
emb_v02_more_jo,embedding,The Art of Dickens' Double Narrative,Caroline Woodcourt,tagged,quote_reading,quotation,c41:p86,"So we're left with the look, and the darkness, and that final observation: ""the woman has been putting no common constraint upon herself.""",True,1.000,c41,"alone, the woman has been putting no common constraint
upon herself.
He would know it all the better"
emb_v02_more_jo,embedding,Richard's Slow Unraveling,Eleanor Hartley,tagged,quote_reading,quotation,c17:p0,"They were good qualities, without which no high place can be meritoriously won, but like fire and water, though excellent servants, they were very bad masters.",True,1.000,c17,"o direct and train. They
were good qualities, without which no high place can be meritoriously
won, but like fire and water, though excellent servants, they were
very bad masters. If they had been un"
emb_v02_more_jo,embedding,Richard's Slow Unraveling,James Blackstone,tagged,quote_reading,quotation,c39:p44,Injustice breeds injustice; the fighting with shadows and being defeated by them necessitates the setting up of substances to combat.,True,0.883,c39,"he fighting with shadows and being
defeated by them necessitates the setting up of substances to combat;
from the impalpable suit which no man alive can understand, the time"
emb_v02_more_jo,embedding,Richard's Slow Unraveling,Caroline Woodcourt,tagged,quote_reading,quotation,c51:p59,"His hopefulness had long been more painful to me than his despondency; it was so unlike hopefulness, had something so fierce in its determination to be it, was so hungry and eager, and yet so conscious of being forced and unsustainable that it had long touched me to the heart.",True,1.000,c51,"my words!”
His hopefulness had long been more painful to me than his
despondency; it was so unlike hopefulness, had something so fierce in
its determination to be it, was so hungry and eager, and yet "
emb_v02_more_jo,embedding,Richard's Slow Unraveling,Eleanor Hartley,tagged,quote_reading,quotation,c51:p27,"I have not intended to do much harm, but I seem to have been capable of nothing else.",True,1.000,c51,"this long time. I
have not intended to do much harm, but I seem to have been capable of
nothing else. It may be that I shoul"
emb_v02_more_jo,embedding,Richard's Slow Unraveling,Caroline Woodcourt,tagged,quote_reading,quotation,c60:p96,"There is a ruin of youth which is not like age, and into such a ruin Richard's youth and youthful beauty had all fallen away.",True,1.000,c60,"here is a ruin of youth which is not
like age, and into such a ruin Richard’s youth and youthful beauty
had all fallen away.
He ate little and seemed indifferent wha"
emb_v02_more_jo,embedding,Richard's Slow Unraveling,Eleanor Hartley,tagged,quote_reading,quotation,c65:p34,"now that I saw him without his seeing me, I fully saw, for the first time, how worn away he was.",True,1.000,c65,"and now that I saw him without his seeing
me, I fully saw, for the first time, how worn away he was. But he
looked handsomer than I had"
emb_v02_more_jo,embedding,"Humor, Grotesque, and the Bleak House Machinery",Caroline Woodcourt,tagged,quote_reading,quotation,c12:p55,Who are not to be disturbed by ideas.,True,1.000,c12,". Who are not to be
disturbed by ideas. On whom even the fine arts, attending"
emb_v02_more_jo,embedding,"Humor, Grotesque, and the Bleak House Machinery",Caroline Woodcourt,tagged,quote_reading,quotation,c39:p1,A smell as of unwholesome sheep blending with the smell of must and dust is referable to the nightly — and often daily — consumption of mutton fat in candles and to the fretting of parchment forms and skins in greasy drawers.,True,1.000,c39,"r poking the fire.
A smell as of unwholesome sheep blending with the smell of must and
dust is referable to the nightly (and often daily) co"
emb_v02_more_jo,embedding,"Humor, Grotesque, and the Bleak House Machinery",James Blackstone,tagged,quote_reading,quotation,c31:p79,"Society, which has taken upon itself the general arrangement of the whole system of spoons and professes to have a spoon for our young friend, does NOT produce that spoon; and our young friend, therefore, says 'You really must excuse me if I seize it.'",True,1.000,c31,"’ Society, which has taken
upon itself the general arrangement of the whole system of spoons and
professes to have a spoon for our young friend, does NOT produce that
spoon; and our young friend, ther"
emb_v02_more_jo,embedding,"Humor, Grotesque, and the Bleak House Machinery",Caroline Woodcourt,tagged,quote_reading,quotation,c47:p104,For the cart so hard to draw is near its journey's end and drags over stony ground.,True,1.000,c47,"For the cart so hard to draw is near its journey’s end and drags over
stony ground. All round the clock it labours up the b"
emb_v02_more_jo,embedding,Lady Dedlock's Secrets Unbound,Eleanor Hartley,tagged,quote_reading,quotation,c48:p3,"One thing has been much on her mind since their late interview in his turret-room at Chesney Wold. She is now decided, and prepared to throw it off.",True,1.000,c48,"ead of him.
One thing has been much on her mind since their late interview in his
turret-room at Chesney Wold. She is now decided, and prepared to
throw it off.
It is morning in the great"
emb_v02_more_jo,embedding,Lady Dedlock's Secrets Unbound,Eleanor Hartley,tagged,quote_reading,quotation,c55:p103,So! All is broken down.,True,1.000,c55,"is broken down. Her name is in these many mouths, her husband
k"
emb_v02_more_jo,embedding,Lady Dedlock's Secrets Unbound,Caroline Woodcourt,tagged,quote_reading,quotation,c55:p103,"Her name is in these many mouths, her husband knows his wrongs, her shame will be published — may be spreading while she thinks about it.",True,1.000,c55,"is in these many mouths, her husband
knows his wrongs, her shame will be published—may be spreading while
she thinks about it—and"
emb_v02_more_jo,embedding,Lady Dedlock's Secrets Unbound,Caroline Woodcourt,tagged,quote_reading,quotation,c58:p2,"My high connexion must talk about something, sir; and it's only to get a subject into vogue with one or two ladies I could name to make it go down with the whole.",True,1.000,c58,"ion, sir. You see, my high connexion must talk
about something, sir; and it’s only to get a subject into vogue with
one or two ladies I could name to make it go down with the whole.
Just what I should"
emb_v02_more_jo,embedding,Lady Dedlock's Secrets Unbound,James Blackstone,tagged,quote_reading,quotation,c58:p2,"Our people, sir, are sheep — mere sheep. Where two or three marked ones go, all the rest follow.",True,1.000,c58,"n on engaging him, “our people, sir, are sheep—mere sheep.
Where t"
emb_v05_craft_v2,embedding,Opening: The Fog and the Court of Chancery,Eleanor Hartley,tagged,quote_reading,quotation,c1:p1,"Fog everywhere. Fog up the river, where it flows among green aits and meadows; fog down the river, where it rolls defiled among the tiers of shipping and the waterside pollutions of a great (and dirty) city.",True,1.000,c1,"compound interest.
Fog everywhere. Fog up the river, where it flows among green aits and
meadows; fog down the river, where it rolls defiled among the tiers
of shipping and the waterside pollutions of"
emb_v05_craft_v2,embedding,Opening: The Fog and the Court of Chancery,James Blackstone,tagged,quote_reading,quotation,c1:p3,"The raw afternoon is rawest, and the dense fog is densest, and the muddy streets are muddiest near that leaden-headed old obstruction, appropriate ornament for the threshold of a leaden-headed old corporation, Temple Bar.",True,1.000,c1,"d unwilling
look.
The raw afternoon is rawest, and the dense fog is densest, and the
muddy streets are muddiest near that leaden-headed old obstruction,
appropriate ornament for the threshold of a lea"
emb_v05_craft_v2,embedding,Opening: The Fog and the Court of Chancery,Eleanor Hartley,tagged,quote_reading,quotation,c1:p5,"This is the Court of Chancery, which has its decaying houses and its blighted lands in every shire, which has its worn-out lunatic in every madhouse and its dead in every churchyard, which has its ruined suitor with his slipshod heels and threadbare dress borrowing and begging through the round of e",True,0.886,c1,"the
Court of Chancery, which has its decaying houses and its blighted
lands in every shire, which has its worn-out lunatic in every
madhouse and its dead in every churchyard, which has its ruined
suit"
emb_v05_craft_v2,embedding,Opening: The Fog and the Court of Chancery,James Blackstone,tagged,quote_reading,quotation,c1:p5,The advice he attributes to honourable practitioners — 'Suffer any wrong that can be done you rather than come here' — that was the lived reality.,False,0.505,c1,"who would not give—who does not often give—the
warning, “Suffer any wrong that can be done you rather than come
here!”
Who happen to be in the Lord Chancellor’s court this murky afternoon"
emb_v05_craft_v2,embedding,The Machinery of Injustice: Chancery and Its Victims,James Blackstone,tagged,quote_reading,quotation,c1:p9,"In trickery, evasion, procrastination, spoliation, botheration, under false pretences of all sorts, there are influences that can never come to good.",True,1.000,c1,"r by it. In
trickery, evasion, procrastination, spoliation, botheration, under
false pretences of all sorts, there are influences that can never
come to good. The very solicitors’ boys who"
emb_v05_craft_v2,embedding,The Machinery of Injustice: Chancery and Its Victims,Eleanor Hartley,tagged,quote_reading,quotation,c1:p9,Even those who have contemplated its history from the outermost circle of such evil have been insensibly tempted into a loose way of letting bad things alone to take their own bad course.,True,0.886,c1,"o have contemplated its history
from the outermost circle of such evil have been insensibly tempted
into a loose way of letting bad things alone to take their own bad
course, and a loose belief that i"
